variable,horizon,shock,fevd
Exchange_Rate_lag1,6,Reserves_lag1,0.08895412636618005
Exchange_Rate_lag1,7,GDP_Growth,0.021968351119316634
Exchange_Rate_lag1,7,Capital_Formation_lag1,0.15440499692208653
Exchange_Rate_lag1,7,Inflation_lag1,0.341759381959432
Exchange_Rate_lag1,7,Government_Debt_lag1,0.059817733768644514
Exchange_Rate_lag1,7,Trade_Balance_lag1,0.005782978392897042
Exchange_Rate_lag1,7,Exchange_Rate_lag1,0.3254113739323284
Exchange_Rate_lag1,7,Reserves_lag1,0.09085518390529503
Exchange_Rate_lag1,8,GDP_Growth,0.02158767116429462
Exchange_Rate_lag1,8,Capital_Formation_lag1,0.15929545948446877
Exchange_Rate_lag1,8,Inflation_lag1,0.33637887464960936
Exchange_Rate_lag1,8,Government_Debt_lag1,0.05922179221522379
Exchange_Rate_lag1,8,Trade_Balance_lag1,0.005306410749583868
Exchange_Rate_lag1,8,Exchange_Rate_lag1,0.32576596863846785
Exchange_Rate_lag1,8,Reserves_lag1,0.09244382309835195
Exchange_Rate_lag1,9,GDP_Growth,0.021277118938012908
Exchange_Rate_lag1,9,Capital_Formation_lag1,0.16209093275161435
Exchange_Rate_lag1,9,Inflation_lag1,0.33282360314426074
Exchange_Rate_lag1,9,Government_Debt_lag1,0.058894199537161025
Exchange_Rate_lag1,9,Trade_Balance_lag1,0.004880899252917415
Exchange_Rate_lag1,9,Exchange_Rate_lag1,0.3262948876213377
Exchange_Rate_lag1,9,Reserves_lag1,0.09373835875469604
Reserves_lag1,0,GDP_Growth,0.5168846011136448
Reserves_lag1,0,Capital_Formation_lag1,0.005627964008448015
Reserves_lag1,0,Inflation_lag1,0.001869234076382137
Reserves_lag1,0,Government_Debt_lag1,2.4207090112435906e-05
Reserves_lag1,0,Trade_Balance_lag1,0.13248459146275005
Reserves_lag1,0,Exchange_Rate_lag1,0.23562141570474762
Reserves_lag1,0,Reserves_lag1,0.10748798654391498
Reserves_lag1,1,GDP_Growth,0.447192118744268
Reserves_lag1,1,Capital_Formation_lag1,0.0320061198248895
Reserves_lag1,1,Inflation_lag1,0.03736825600702211
Reserves_lag1,1,Government_Debt_lag1,0.021401096147832123
Reserves_lag1,1,Trade_Balance_lag1,0.15356211499805547
Reserves_lag1,1,Exchange_Rate_lag1,0.21635490952680805
